"sampleDate","Length..mm.","Species"
"2016-01-14",740,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-08-22",660,"chinook"
"2016-08-22",680,"chinook"
"2016-08-22",625,"chinook"
"2016-08-22",670,"chinook"
"2016-08-22",680,"chinook"
"2016-08-22",705,"chinook"
"2016-08-22",650,"chinook"
"2016-08-22",780,"chinook"
"2016-08-22",700,"chinook"
"2016-08-22",630,"chinook"
"2016-08-23",680,"chinook"
"2016-08-23",630,"chinook"
"2016-08-23",690,"chinook"
"2016-08-23",745,"chinook"
"2016-08-23",680,"chinook"
"2016-08-23",690,"chinook"
"2016-08-23",660,"chinook"
"2016-08-23",675,"chinook"
"2016-08-23",830,"chinook"
"2016-08-23",630,"chinook"
"2016-08-23",670,"chinook"
"2016-08-23",630,"chinook"
"2016-08-23",720,"chinook"
"2016-08-23",770,"chinook"
"2016-08-23",700,"chinook"
"2016-08-23",670,"chinook"
"2016-08-23",660,"chinook"
"2016-08-23",690,"chinook"
"2016-08-23",630,"chinook"
"2016-08-23",640,"chinook"
"2016-08-23",645,"chinook"
"2016-08-23",680,"chinook"
"2016-08-23",710,"chinook"
"2016-08-23",635,"chinook"
"2016-08-23",710,"chinook"
"2016-08-23",740,"chinook"
"2016-08-23",670,"chinook"
"2016-08-23",670,"chinook"
"2016-08-23",640,"chinook"
"2016-08-23",760,"chinook"
"2016-08-23",690,"chinook"
"2016-05-13",730,"chinook"
"2016-05-13",755,"chinook"
"2016-04-18",810,"chinook"
"2016-04-18",840,"chinook"
"2016-04-18",675,"chinook"
"2016-04-18",780,"chinook"
"2016-04-18",705,"chinook"
"2016-04-18",785,"chinook"
"2016-04-18",745,"chinook"
"2016-04-18",710,"chinook"
"2016-04-18",740,"chinook"
"2016-04-18",685,"chinook"
"2016-04-18",745,"chinook"
"2016-04-18",735,"chinook"
"2016-04-18",750,"chinook"
"2016-04-18",730,"chinook"
"2016-04-18",835,"chinook"
"2016-12-01",680,"chinook"
"2016-12-01",730,"chinook"
"2016-12-01",660,"chinook"
"2016-12-01",750,"chinook"
"2016-12-05",620,"chinook"
"2016-12-05",660,"chinook"
"2016-12-05",660,"chinook"
"2016-12-05",660,"chinook"
"2016-12-05",680,"chinook"
"2016-12-05",640,"chinook"
"2016-12-05",655,"chinook"
"2016-12-05",650,"chinook"
"2016-12-05",750,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",745,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-04-18",665,"chinook"
"2016-04-24",850,"chinook"
"2016-04-24",660,"chinook"
"2016-04-24",700,"chinook"
"2016-04-25",730,"chinook"
"2016-04-25",855,"chinook"
"2016-04-29",730,"chinook"
"2016-04-29",760,"chinook"
"2016-04-29",745,"chinook"
"2016-04-29",735,"chinook"
"2016-04-29",755,"chinook"
"2016-04-29",690,"chinook"
"2016-04-29",795,"chinook"
"2016-04-30",750,"chinook"
"2016-04-30",720,"chinook"
"2016-04-30",670,"chinook"
"2016-04-30",685,"chinook"
"2016-04-30",775,"chinook"
"2016-05-03",705,"chinook"
"2016-05-03",710,"chinook"
"2016-05-03",880,"chinook"
"2016-05-03",660,"chinook"
"2016-05-03",705,"chinook"
"2016-05-03",800,"chinook"
"2016-05-03",810,"chinook"
"2016-05-03",800,"chinook"
"2016-05-03",650,"chinook"
"2016-05-03",870,"chinook"
"2016-05-03",770,"chinook"
"2016-05-03",680,"chinook"
"2016-05-03",665,"chinook"
"2016-06-27",680,"chinook"
"2016-06-27",675,"chinook"
"2016-06-27",680,"chinook"
"2016-06-27",670,"chinook"
"2016-06-27",640,"chinook"
"2016-06-27",645,"chinook"
"2016-06-27",640,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-08-16",790,"chinook"
"2016-08-16",710,"chinook"
"2016-08-18",740,"chinook"
"2016-07-04",640,"chinook"
"2016-07-04",705,"chinook"
"2016-07-04",780,"chinook"
"2016-07-04",680,"chinook"
"2016-07-04",720,"chinook"
"2016-07-04",720,"chinook"
"2016-07-04",730,"chinook"
"2016-07-04",695,"chinook"
"2016-07-04",710,"chinook"
"2016-07-04",630,"chinook"
"2016-07-04",700,"chinook"
"2016-07-04",650,"chinook"
"2016-07-04",690,"chinook"
"2016-07-04",650,"chinook"
"2016-07-04",690,"chinook"
"2016-06-27",670,"chinook"
"2016-06-28",680,"chinook"
"2016-06-28",825,"chinook"
"2016-06-28",785,"chinook"
"2016-06-28",710,"chinook"
"2016-06-28",750,"chinook"
"2016-06-28",685,"chinook"
"2016-06-28",825,"chinook"
"2016-06-28",695,"chinook"
"2016-04-18",785,"chinook"
"2016-04-18",855,"chinook"
"2016-04-18",755,"chinook"
"2016-04-18",715,"chinook"
"2016-04-18",725,"chinook"
"2016-04-18",685,"chinook"
"2016-04-18",725,"chinook"
"2016-04-18",695,"chinook"
"2016-04-28",720,"chinook"
"2016-04-28",830,"chinook"
"2016-04-28",770,"chinook"
"2016-04-28",765,"chinook"
"2016-04-30",810,"chinook"
"2016-04-30",800,"chinook"
"2016-04-30",770,"chinook"
"2016-04-30",680,"chinook"
"2016-04-30",695,"chinook"
"2016-04-30",690,"chinook"
"2016-04-30",720,"chinook"
"2016-04-30",770,"chinook"
"2016-04-30",675,"chinook"
"2016-04-30",725,"chinook"
"2016-04-30",705,"chinook"
"2016-04-30",690,"chinook"
"2016-04-30",720,"chinook"
"2016-05-01",735,"chinook"
"2016-05-01",800,"chinook"
"2016-05-01",730,"chinook"
"2016-05-01",865,"chinook"
"2016-08-23",660,"chinook"
"2016-08-23",650,"chinook"
"2016-08-23",670,"chinook"
"2016-08-23",670,"chinook"
"2016-08-23",640,"chinook"
"2016-11-26",680,"chinook"
"2016-11-26",640,"chinook"
"2016-11-26",680,"chinook"
"2016-11-26",720,"chinook"
"2016-11-26",730,"chinook"
"2016-11-26",695,"chinook"
"2016-11-26",680,"chinook"
"2016-11-26",660,"chinook"
"2016-11-21",720,"chinook"
"2016-11-21",650,"chinook"
"2016-11-28",795,"chinook"
"2016-11-28",820,"chinook"
"2016-11-28",770,"chinook"
"2016-11-28",690,"chinook"
"2016-11-28",670,"chinook"
"2016-11-28",720,"chinook"
"2016-11-28",695,"chinook"
"2016-11-28",730,"chinook"
"2016-11-28",750,"chinook"
"2016-11-28",700,"chinook"
"2016-11-28",720,"chinook"
"2016-11-28",630,"chinook"
"2016-11-28",830,"chinook"
"2016-11-28",630,"chinook"
"2016-11-28",640,"chinook"
"2016-11-30",800,"chinook"
"2016-11-30",680,"chinook"
"2016-12-01",640,"chinook"
"2016-12-01",620,"chinook"
"2016-12-01",650,"chinook"
"2016-12-01",640,"chinook"
"2016-12-01",655,"chinook"
"2016-05-01",690,"chinook"
"2016-05-01",705,"chinook"
"2016-05-01",725,"chinook"
"2016-05-03",700,"chinook"
"2016-05-03",705,"chinook"
"2016-05-03",720,"chinook"
"2016-05-03",725,"chinook"
"2016-05-03",795,"chinook"
"2016-05-03",880,"chinook"
"2016-05-03",815,"chinook"
"2016-05-03",645,"chinook"
"2016-05-03",765,"chinook"
"2016-05-03",755,"chinook"
"2016-05-03",710,"chinook"
"2016-05-03",670,"chinook"
"2016-05-03",810,"chinook"
"2016-05-03",635,"chinook"
"2016-05-03",775,"chinook"
"2016-05-03",645,"chinook"
"2016-05-04",775,"chinook"
"2016-05-04",805,"chinook"
"2016-05-04",700,"chinook"
"2016-05-05",715,"chinook"
"2016-05-05",725,"chinook"
"2016-05-05",715,"chinook"
"2016-05-05",680,"chinook"
"2016-05-05",755,"chinook"
"2016-05-05",715,"chinook"
"2016-05-05",780,"chinook"
"2016-05-05",690,"chinook"
"2016-05-05",780,"chinook"
"2016-05-05",730,"chinook"
"2016-05-05",755,"chinook"
"2016-05-05",615,"chinook"
"2016-05-05",645,"chinook"
"2016-05-05",745,"chinook"
"2016-05-05",715,"chinook"
"2016-05-05",685,"chinook"
"2016-05-07",730,"chinook"
"2016-05-07",775,"chinook"
"2016-05-09",930,"chinook"
"2016-05-09",835,"chinook"
"2016-05-09",675,"chinook"
"2016-05-09",705,"chinook"
"2016-05-09",700,"chinook"
"2016-05-09",760,"chinook"
"2016-05-10",725,"chinook"
"2016-05-10",855,"chinook"
"2016-05-10",690,"chinook"
"2016-05-10",685,"chinook"
"2016-05-10",745,"chinook"
"2016-05-01",895,"chinook"
"2016-05-01",790,"chinook"
"2016-05-05",670,"chinook"
"2016-05-05",740,"chinook"
"2016-05-05",745,"chinook"
"2016-05-05",685,"chinook"
"2016-05-05",725,"chinook"
"2016-05-05",815,"chinook"
"2016-05-20",790,"chinook"
"2016-05-20",760,"chinook"
"2016-05-20",680,"chinook"
"2016-05-20",900,"chinook"
"2016-05-20",790,"chinook"
"2016-05-20",700,"chinook"
"2016-05-20",735,"chinook"
"2016-05-20",730,"chinook"
"2016-05-20",805,"chinook"
"2016-05-20",690,"chinook"
"2016-05-21",720,"chinook"
"2016-05-21",680,"chinook"
"2016-04-19",710,"chinook"
"2016-04-19",640,"chinook"
"2016-04-19",745,"chinook"
"2016-04-19",800,"chinook"
"2016-04-19",670,"chinook"
"2016-04-19",730,"chinook"
"2016-04-19",675,"chinook"
"2016-04-19",675,"chinook"
"2016-04-19",695,"chinook"
"2016-04-19",640,"chinook"
"2016-04-19",865,"chinook"
"2016-04-20",695,"chinook"
"2016-04-20",710,"chinook"
"2016-04-20",770,"chinook"
"2016-04-20",690,"chinook"
"2016-04-20",675,"chinook"
"2016-04-20",675,"chinook"
"2016-04-20",635,"chinook"
"2016-04-20",690,"chinook"
"2016-04-20",690,"chinook"
"2016-04-20",750,"chinook"
"2016-04-22",800,"chinook"
"2016-04-22",660,"chinook"
"2016-04-22",715,"chinook"
"2016-04-22",770,"chinook"
"2016-04-22",705,"chinook"
"2016-04-22",NA,"chinook"
"2016-04-25",660,"chinook"
"2016-05-10",660,"chinook"
"2016-05-10",800,"chinook"
"2016-05-11",750,"chinook"
"2016-05-11",765,"chinook"
"2016-05-11",750,"chinook"
"2016-05-11",770,"chinook"
"2016-05-11",730,"chinook"
"2016-05-11",710,"chinook"
"2016-05-11",810,"chinook"
"2016-05-11",860,"chinook"
"2016-05-11",625,"chinook"
"2016-05-11",725,"chinook"
"2016-05-11",780,"chinook"
"2016-05-11",740,"chinook"
"2016-05-11",685,"chinook"
"2016-05-11",770,"chinook"
"2016-05-11",760,"chinook"
"2016-05-11",660,"chinook"
"2016-05-11",635,"chinook"
"2016-05-11",645,"chinook"
"2016-05-11",715,"chinook"
"2016-05-11",675,"chinook"
"2016-05-12",695,"chinook"
"2016-05-12",840,"chinook"
"2016-05-12",740,"chinook"
"2016-05-12",700,"chinook"
"2016-05-12",670,"chinook"
"2016-05-12",690,"chinook"
"2016-05-12",645,"chinook"
"2016-05-12",690,"chinook"
"2016-05-12",780,"chinook"
"2016-05-16",650,"chinook"
"2016-05-16",810,"chinook"
"2016-05-16",740,"chinook"
"2016-05-18",730,"chinook"
"2016-05-18",650,"chinook"
"2016-05-19",660,"chinook"
"2016-05-19",670,"chinook"
"2016-05-19",655,"chinook"
"2016-05-19",710,"chinook"
"2016-05-19",680,"chinook"
"2016-05-19",705,"chinook"
"2016-05-19",710,"chinook"
"2016-05-19",700,"chinook"
"2016-05-19",680,"chinook"
"2016-05-19",655,"chinook"
"2016-05-20",840,"chinook"
"2016-04-25",780,"chinook"
"2016-04-25",700,"chinook"
"2016-04-25",635,"chinook"
"2016-04-28",910,"chinook"
"2016-04-28",765,"chinook"
"2016-04-28",660,"chinook"
"2016-04-28",770,"chinook"
"2016-04-28",710,"chinook"
"2016-04-28",690,"chinook"
"2016-04-28",640,"chinook"
"2016-04-29",790,"chinook"
"2016-04-29",700,"chinook"
"2016-04-29",670,"chinook"
"2016-05-04",720,"chinook"
"2016-05-04",735,"chinook"
"2016-05-04",880,"chinook"
"2016-05-05",790,"chinook"
"2016-05-09",715,"chinook"
"2016-05-09",665,"chinook"
"2016-05-12",735,"chinook"
"2016-05-12",650,"chinook"
"2016-05-12",650,"chinook"
"2016-05-13",675,"chinook"
"2016-05-13",695,"chinook"
"2016-05-11",725,"chinook"
"2016-05-03",790,"chinook"
"2016-05-03",670,"chinook"
"2016-05-17",640,"chinook"
"2016-05-17",720,"chinook"
"2016-05-17",750,"chinook"
"2016-05-17",780,"chinook"
"2016-05-25",740,"chinook"
"2016-05-25",875,"chinook"
"2016-05-30",690,"chinook"
"2016-05-30",670,"chinook"
"2016-05-30",680,"chinook"
"2016-05-30",745,"chinook"
"2016-05-30",780,"chinook"
"2016-05-30",805,"chinook"
"2016-05-30",810,"chinook"
"2016-05-30",755,"chinook"
"2016-05-31",775,"chinook"
"2016-05-31",860,"chinook"
"2016-05-31",780,"chinook"
"2016-05-31",660,"chinook"
"2016-05-31",710,"chinook"
"2016-05-31",725,"chinook"
"2016-05-10",750,"chinook"
"2016-05-10",660,"chinook"
"2016-05-10",725,"chinook"
"2016-05-11",700,"chinook"
"2016-05-11",640,"chinook"
"2016-05-11",675,"chinook"
"2016-05-11",670,"chinook"
"2016-05-11",660,"chinook"
"2016-05-11",850,"chinook"
"2016-05-11",830,"chinook"
"2016-05-11",635,"chinook"
"2016-05-11",685,"chinook"
"2016-05-11",635,"chinook"
"2016-05-11",650,"chinook"
"2016-05-11",795,"chinook"
"2016-05-26",750,"chinook"
"2016-05-26",780,"chinook"
"2016-05-26",745,"chinook"
"2016-05-26",700,"chinook"
"2016-05-26",735,"chinook"
"2016-05-26",805,"chinook"
"2016-05-26",790,"chinook"
"2016-05-26",825,"chinook"
"2016-05-26",790,"chinook"
"2016-05-26",785,"chinook"
"2016-05-26",765,"chinook"
"2016-05-26",775,"chinook"
"2016-05-26",815,"chinook"
"2016-05-26",740,"chinook"
"2016-05-26",740,"chinook"
"2016-05-26",675,"chinook"
"2016-05-26",835,"chinook"
"2016-05-26",720,"chinook"
"2016-05-26",740,"chinook"
"2016-05-26",690,"chinook"
"2016-05-26",810,"chinook"
"2016-05-26",755,"chinook"
"2016-05-26",770,"chinook"
"2016-05-26",715,"chinook"
"2016-05-26",755,"chinook"
"2016-05-26",745,"chinook"
"2016-05-26",660,"chinook"
"2016-05-26",680,"chinook"
"2016-05-26",665,"chinook"
"2016-05-26",665,"chinook"
"2016-05-31",650,"chinook"
"2016-05-31",770,"chinook"
"2016-05-31",805,"chinook"
"2016-05-31",905,"chinook"
"2016-05-31",795,"chinook"
"2016-05-31",745,"chinook"
"2016-06-01",840,"chinook"
"2016-06-01",780,"chinook"
"2016-06-01",670,"chinook"
"2016-06-01",770,"chinook"
"2016-06-01",815,"chinook"
"2016-06-01",730,"chinook"
"2016-05-23",665,"chinook"
"2016-05-23",650,"chinook"
"2016-05-23",775,"chinook"
"2016-05-23",770,"chinook"
"2016-05-23",675,"chinook"
"2016-05-11",735,"chinook"
"2016-05-11",670,"chinook"
"2016-05-11",750,"chinook"
"2016-05-11",720,"chinook"
"2016-05-11",725,"chinook"
"2016-05-11",705,"chinook"
"2016-05-11",740,"chinook"
"2016-05-11",710,"chinook"
"2016-05-11",760,"chinook"
"2016-05-11",730,"chinook"
"2016-05-11",740,"chinook"
"2016-05-11",760,"chinook"
"2016-05-11",745,"chinook"
"2016-05-12",660,"chinook"
"2016-05-12",730,"chinook"
"2016-05-12",790,"chinook"
"2016-05-03",725,"chinook"
"2016-05-03",780,"chinook"
"2016-05-03",680,"chinook"
"2016-05-03",680,"chinook"
"2016-05-04",870,"chinook"
"2016-05-04",670,"chinook"
"2016-05-04",650,"chinook"
"2016-05-04",630,"chinook"
"2016-05-04",750,"chinook"
"2016-05-04",780,"chinook"
"2016-05-04",650,"chinook"
"2016-05-04",830,"chinook"
"2016-05-04",740,"chinook"
"2016-05-04",740,"chinook"
"2016-05-04",790,"chinook"
"2016-05-04",670,"chinook"
"2016-05-04",740,"chinook"
"2016-05-04",685,"chinook"
"2016-05-04",690,"chinook"
"2016-05-04",695,"chinook"
"2016-05-04",815,"chinook"
"2016-05-04",680,"chinook"
"2016-05-04",660,"chinook"
"2016-05-04",640,"chinook"
"2016-05-04",810,"chinook"
"2016-05-04",770,"chinook"
"2016-05-04",770,"chinook"
"2016-05-04",750,"chinook"
"2016-05-04",710,"chinook"
"2016-05-04",700,"chinook"
"2016-05-04",705,"chinook"
"2016-05-23",650,"chinook"
"2016-05-23",675,"chinook"
"2016-05-23",690,"chinook"
"2016-05-23",730,"chinook"
"2016-05-23",660,"chinook"
"2016-05-23",670,"chinook"
"2016-05-23",660,"chinook"
"2016-05-23",780,"chinook"
"2016-05-23",655,"chinook"
"2016-05-23",620,"chinook"
"2016-05-23",610,"chinook"
"2016-05-24",680,"chinook"
"2016-05-24",620,"chinook"
"2016-05-24",640,"chinook"
"2016-05-24",615,"chinook"
"2016-05-24",625,"chinook"
"2016-05-24",790,"chinook"
"2016-05-24",725,"chinook"
"2016-05-24",735,"chinook"
"2016-05-24",610,"chinook"
"2016-05-24",765,"chinook"
"2016-05-24",780,"chinook"
"2016-05-24",730,"chinook"
"2016-05-24",640,"chinook"
"2016-05-24",820,"chinook"
"2016-05-24",635,"chinook"
"2016-05-24",635,"chinook"
"2016-05-30",740,"chinook"
"2016-05-30",670,"chinook"
"2016-05-30",770,"chinook"
"2016-05-30",890,"chinook"
"2016-05-30",705,"chinook"
"2016-05-30",705,"chinook"
"2016-05-30",710,"chinook"
"2016-05-30",775,"chinook"
"2016-05-30",740,"chinook"
"2016-05-30",735,"chinook"
"2016-05-04",620,"chinook"
"2016-05-04",680,"chinook"
"2016-05-04",660,"chinook"
"2016-05-04",660,"chinook"
"2016-05-04",765,"chinook"
"2016-05-04",730,"chinook"
"2016-05-04",915,"chinook"
"2016-05-04",665,"chinook"
"2016-05-04",725,"chinook"
"2016-05-04",700,"chinook"
"2016-05-04",675,"chinook"
"2016-05-04",660,"chinook"
"2016-05-04",680,"chinook"
"2016-05-10",720,"chinook"
"2016-05-10",775,"chinook"
"2016-05-10",780,"chinook"
"2016-05-10",750,"chinook"
"2016-05-11",720,"chinook"
"2016-05-11",730,"chinook"
"2016-05-11",855,"chinook"
"2016-05-11",620,"chinook"
"2016-05-11",835,"chinook"
"2016-05-30",745,"chinook"
"2016-05-30",700,"chinook"
"2016-05-30",620,"chinook"
"2016-05-30",675,"chinook"
"2016-05-30",645,"chinook"
"2016-05-30",655,"chinook"
"2016-05-30",660,"chinook"
"2016-05-30",685,"chinook"
"2016-05-30",670,"chinook"
"2016-05-30",695,"chinook"
"2016-05-11",800,"chinook"
"2016-05-11",755,"chinook"
"2016-05-11",755,"chinook"
"2016-05-11",675,"chinook"
"2016-05-11",645,"chinook"
"2016-05-11",685,"chinook"
"2016-05-11",635,"chinook"
"2016-05-11",680,"chinook"
"2016-05-11",645,"chinook"
"2016-05-11",745,"chinook"
"2016-05-11",750,"chinook"
"2016-05-11",620,"chinook"
"2016-05-11",730,"chinook"
"2016-05-11",750,"chinook"
"2016-05-11",775,"chinook"
"2016-05-11",680,"chinook"
"2016-05-11",965,"chinook"
"2016-05-11",735,"chinook"
"2016-05-11",810,"chinook"
"2016-05-11",840,"chinook"
"2016-05-11",700,"chinook"
"2016-05-11",630,"chinook"
"2016-05-11",670,"chinook"
"2016-05-11",680,"chinook"
"2016-05-11",740,"chinook"
"2016-05-31",645,"chinook"
"2016-05-31",695,"chinook"
"2016-05-31",735,"chinook"
"2016-05-31",700,"chinook"
"2016-05-31",665,"chinook"
"2016-05-31",690,"chinook"
"2016-05-31",685,"chinook"
"2016-05-31",660,"chinook"
"2016-05-31",670,"chinook"
"2016-05-31",685,"chinook"
"2016-05-31",675,"chinook"
"2016-05-31",680,"chinook"
"2016-05-31",670,"chinook"
"2016-05-31",700,"chinook"
"2016-05-31",625,"chinook"
"2016-05-31",680,"chinook"
"2016-05-31",640,"chinook"
"2016-05-31",645,"chinook"
"2016-05-31",645,"chinook"
"2016-05-31",640,"chinook"
"2016-05-31",660,"chinook"
"2016-05-31",950,"chinook"
"2016-05-31",720,"chinook"
"2016-05-31",845,"chinook"
"2016-05-31",730,"chinook"
"2016-05-31",665,"chinook"
"2016-05-31",635,"chinook"
"2016-05-31",665,"chinook"
"2016-05-31",660,"chinook"
"2016-05-31",705,"chinook"
"2016-05-30",710,"chinook"
"2016-05-30",795,"chinook"
"2016-05-30",720,"chinook"
"2016-05-30",710,"chinook"
"2016-05-30",710,"chinook"
"2016-05-30",650,"chinook"
"2016-05-30",675,"chinook"
"2016-05-30",780,"chinook"
"2016-05-30",725,"chinook"
"2016-05-30",690,"chinook"
"2016-06-01",680,"chinook"
"2016-06-01",755,"chinook"
"2016-06-01",750,"chinook"
"2016-06-01",770,"chinook"
"2016-06-01",750,"chinook"
"2016-06-01",655,"chinook"
"2016-06-01",820,"chinook"
"2016-05-11",705,"chinook"
"2016-05-11",690,"chinook"
"2016-05-11",790,"chinook"
"2016-05-11",630,"chinook"
"2016-05-11",705,"chinook"
"2016-05-12",825,"chinook"
"2016-05-12",695,"chinook"
"2016-05-12",670,"chinook"
"2016-05-12",685,"chinook"
"2016-05-17",825,"chinook"
"2016-05-17",755,"chinook"
"2016-05-17",765,"chinook"
"2016-05-19",740,"chinook"
"2016-05-19",665,"chinook"
"2016-05-19",645,"chinook"
"2016-05-19",680,"chinook"
"2016-05-19",870,"chinook"
"2016-05-19",750,"chinook"
"2016-05-19",745,"chinook"
"2016-05-19",855,"chinook"
"2016-05-19",795,"chinook"
"2016-05-19",805,"chinook"
"2016-05-19",745,"chinook"
"2016-05-19",780,"chinook"
"2016-05-19",650,"chinook"
"2016-05-19",660,"chinook"
"2016-05-19",705,"chinook"
"2016-05-19",675,"chinook"
"2016-05-19",915,"chinook"
"2016-05-19",765,"chinook"
"2016-05-19",715,"chinook"
"2016-05-19",725,"chinook"
"2016-05-19",760,"chinook"
"2016-05-19",805,"chinook"
"2016-05-19",745,"chinook"
"2016-05-19",660,"chinook"
"2016-05-19",765,"chinook"
"2016-09-13",640,"chinook"
"2016-09-13",660,"chinook"
"2016-09-15",740,"chinook"
"2016-09-15",655,"chinook"
"2016-09-15",750,"chinook"
"2016-09-15",660,"chinook"
"2016-09-15",685,"chinook"
"2016-09-15",690,"chinook"
"2016-09-15",805,"chinook"
"2016-09-16",710,"chinook"
"2016-09-16",665,"chinook"
"2016-09-16",735,"chinook"
"2016-09-16",780,"chinook"
"2016-09-17",650,"chinook"
"2016-09-17",680,"chinook"
"2016-09-17",675,"chinook"
"2016-09-17",790,"chinook"
"2016-09-21",710,"chinook"
"2016-09-21",755,"chinook"
"2016-05-04",705,"chinook"
"2016-05-04",805,"chinook"
"2016-05-04",675,"chinook"
"2016-05-04",735,"chinook"
"2016-05-04",750,"chinook"
"2016-05-04",660,"chinook"
"2016-05-04",725,"chinook"
"2016-05-04",865,"chinook"
"2016-05-04",785,"chinook"
"2016-05-04",740,"chinook"
"2016-05-04",815,"chinook"
"2016-05-04",640,"chinook"
"2016-05-04",675,"chinook"
"2016-05-04",695,"chinook"
"2016-05-04",725,"chinook"
"2016-05-04",695,"chinook"
"2016-05-04",725,"chinook"
"2016-05-04",710,"chinook"
"2016-05-04",695,"chinook"
"2016-05-04",840,"chinook"
"2016-05-04",870,"chinook"
"2016-05-04",775,"chinook"
"2016-05-04",820,"chinook"
"2016-05-04",795,"chinook"
"2016-05-09",705,"chinook"
"2016-05-09",675,"chinook"
"2016-05-09",900,"chinook"
"2016-05-09",685,"chinook"
"2016-05-09",755,"chinook"
"2016-05-10",780,"chinook"
"2016-05-10",840,"chinook"
"2016-05-10",790,"chinook"
"2016-05-19",670,"chinook"
"2016-05-19",640,"chinook"
"2016-05-19",655,"chinook"
"2016-05-19",690,"chinook"
"2016-05-19",710,"chinook"
"2016-05-19",760,"chinook"
"2016-05-19",685,"chinook"
"2016-05-19",635,"chinook"
"2016-05-19",655,"chinook"
"2016-06-01",850,"chinook"
"2016-06-01",630,"chinook"
"2016-06-01",680,"chinook"
"2016-06-02",640,"chinook"
"2016-06-02",650,"chinook"
"2016-06-02",630,"chinook"
"2016-06-02",670,"chinook"
"2016-06-02",720,"chinook"
"2016-06-02",740,"chinook"
"2016-06-02",710,"chinook"
"2016-06-02",765,"chinook"
"2016-06-02",710,"chinook"
"2016-06-02",740,"chinook"
"2016-06-06",625,"chinook"
"2016-06-06",680,"chinook"
"2016-06-06",790,"chinook"
"2016-06-06",755,"chinook"
"2016-06-06",685,"chinook"
"2016-06-06",645,"chinook"
"2016-06-06",695,"chinook"
"2016-06-06",640,"chinook"
"2016-06-06",620,"chinook"
"2016-06-06",740,"chinook"
"2016-06-06",655,"chinook"
"2016-06-06",630,"chinook"
"2016-06-06",675,"chinook"
"2016-06-06",665,"chinook"
"2016-06-06",705,"chinook"
"2016-07-04",700,"chinook"
"2016-07-04",680,"chinook"
"2016-07-04",640,"chinook"
"2016-07-04",690,"chinook"
"2016-07-04",690,"chinook"
"2016-07-04",680,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
