"station","date","mean_temp_c","yearmonth"
"neva",2009-04-08,1.0508333,2009-04-01
"neva",2009-04-09,1.1141667,2009-04-01
"neva",2009-04-10,1.0520834,2009-04-01
"neva",2009-04-11,1.0829166,2009-04-01
"neva",2009-04-12,1.1679167,2009-04-01
"neva",2009-04-13,1.1766666,2009-04-01
"neva",2009-04-14,1.27125,2009-04-01
"neva",2009-04-15,1.3879167,2009-04-01
"neva",2009-04-16,1.5316666,2009-04-01
"neva",2009-04-17,1.785,2009-04-01
"neva",2009-04-18,2.08375,2009-04-01
"neva",2009-04-19,2.1008334,2009-04-01
"neva",2009-04-20,2.2658334,2009-04-01
"neva",2009-04-21,2.5279167,2009-04-01
"neva",2009-04-22,2.66875,2009-04-01
"neva",2009-04-23,2.735,2009-04-01
"neva",2009-04-24,2.8591666,2009-04-01
"neva",2009-04-25,3.2549999,2009-04-01
"neva",2009-04-26,3.6379166,2009-04-01
"neva",2009-04-27,3.7508333,2009-04-01
"neva",2009-04-28,3.8270833,2009-04-01
"neva",2009-04-29,4.3675,2009-04-01
"neva",2009-04-30,5.0816665,2009-04-01
"neva",2009-05-01,6.1483335,2009-05-01
"neva",2009-05-02,6.1691666,2009-05-01
"neva",2009-05-03,5.22375,2009-05-01
"neva",2009-05-04,5.32,2009-05-01
"neva",2009-05-05,5.94,2009-05-01
"neva",2009-05-06,6.3195834,2009-05-01
"neva",2009-05-07,6.996667,2009-05-01
"neva",2009-05-08,7.0245833,2009-05-01
"neva",2009-05-09,7.2720833,2009-05-01
"neva",2009-05-10,8.0616665,2009-05-01
"neva",2009-05-11,8.420834,2009-05-01
"neva",2009-05-12,8.706667,2009-05-01
"neva",2009-05-13,9.62375,2009-05-01
"neva",2009-05-14,9.367917,2009-05-01
"neva",2009-05-15,8.86125,2009-05-01
"neva",2009-05-16,9.604584,2009-05-01
"neva",2009-05-17,9.693334,2009-05-01
"neva",2009-05-18,10.184584,2009-05-01
"neva",2009-05-19,11.374583,2009-05-01
"neva",2009-05-20,11.309167,2009-05-01
"neva",2009-05-21,11.783333,2009-05-01
"neva",2009-05-22,11.92875,2009-05-01
"neva",2009-05-23,12.6175,2009-05-01
"neva",2009-05-24,13.055834,2009-05-01
"neva",2009-05-25,13.51125,2009-05-01
"neva",2009-05-26,13.385417,2009-05-01
"neva",2009-05-27,13.34125,2009-05-01
"neva",2009-05-28,13.290833,2009-05-01
"neva",2009-05-29,12.976666,2009-05-01
"neva",2009-05-30,11.975833,2009-05-01
"neva",2009-05-31,12.29875,2009-05-01
"neva",2009-06-01,13.265,2009-06-01
"neva",2009-06-02,14.627916,2009-06-01
"neva",2009-06-03,15.533751,2009-06-01
"neva",2009-06-04,16.0725,2009-06-01
"neva",2009-06-05,16.469584,2009-06-01
"neva",2009-06-06,16.359167,2009-06-01
"neva",2009-06-07,16.743334,2009-06-01
"neva",2009-06-08,16.378334,2009-06-01
"neva",2009-06-09,15.592083,2009-06-01
"neva",2009-06-10,15.802083,2009-06-01
"neva",2009-06-11,15.801667,2009-06-01
"neva",2009-06-12,15.125417,2009-06-01
"neva",2009-06-13,14.865417,2009-06-01
"neva",2009-06-14,14.82625,2009-06-01
"neva",2009-06-15,14.649583,2009-06-01
"neva",2009-06-16,14.705,2009-06-01
"neva",2009-06-17,14.745417,2009-06-01
"neva",2009-06-18,14.65,2009-06-01
"neva",2009-06-19,14.419167,2009-06-01
"neva",2009-06-20,14.551666,2009-06-01
"neva",2009-06-21,14.319166,2009-06-01
"neva",2009-06-22,14.137083,2009-06-01
"neva",2009-06-23,14.051666,2009-06-01
"neva",2009-06-24,14.325417,2009-06-01
"neva",2009-06-25,13.81875,2009-06-01
"neva",2009-06-27,13.580833,2009-06-01
"neva",2009-06-28,13.46875,2009-06-01
"neva",2009-06-29,13.492084,2009-06-01
"neva",2009-06-30,13.444167,2009-06-01
"neva",2009-07-01,13.56375,2009-07-01
"neva",2009-07-02,13.809584,2009-07-01
"neva",2009-07-03,14.824166,2009-07-01
"neva",2009-07-04,16.035416,2009-07-01
"neva",2009-07-05,17.050833,2009-07-01
"neva",2009-07-06,17.97875,2009-07-01
"neva",2009-07-07,18.348333,2009-07-01
"neva",2009-07-08,18.6675,2009-07-01
"neva",2009-07-09,18.69625,2009-07-01
"neva",2009-07-10,17.679167,2009-07-01
"neva",2009-07-11,17.288334,2009-07-01
"neva",2009-07-12,17.502083,2009-07-01
"neva",2009-07-13,18.292917,2009-07-01
"neva",2009-07-14,18.449583,2009-07-01
"neva",2009-07-15,18.146667,2009-07-01
"neva",2009-07-16,17.766666,2009-07-01
"neva",2009-07-17,17.763332,2009-07-01
"neva",2009-07-18,17.805834,2009-07-01
"neva",2009-07-19,17.719584,2009-07-01
"neva",2009-07-20,17.485416,2009-07-01
"neva",2009-07-21,17.34875,2009-07-01
"neva",2009-07-22,17.057917,2009-07-01
"neva",2009-07-23,17.097916,2009-07-01
"neva",2009-07-24,17.055834,2009-07-01
"neva",2009-07-25,17.193333,2009-07-01
"neva",2009-07-26,17.459583,2009-07-01
"neva",2009-07-27,17.530416,2009-07-01
"neva",2009-07-28,17.99,2009-07-01
"neva",2009-07-29,18.501667,2009-07-01
"neva",2009-07-30,19.084167,2009-07-01
"neva",2009-07-31,18.776249,2009-07-01
"neva",2009-08-01,18.25,2009-08-01
"neva",2009-08-02,17.857916,2009-08-01
"neva",2009-08-03,17.860834,2009-08-01
"neva",2009-08-04,18.502916,2009-08-01
"neva",2009-08-05,18.685,2009-08-01
"neva",2009-08-06,18.335833,2009-08-01
"neva",2009-08-07,18.177084,2009-08-01
"neva",2009-08-08,18.20875,2009-08-01
"neva",2009-08-09,18.175417,2009-08-01
"neva",2009-08-10,18.029167,2009-08-01
"neva",2009-08-11,17.976667,2009-08-01
"neva",2009-08-12,17.82625,2009-08-01
"neva",2009-08-13,17.905416,2009-08-01
"neva",2009-08-14,17.542917,2009-08-01
"neva",2009-08-15,17.299168,2009-08-01
"neva",2009-08-16,17.096666,2009-08-01
"neva",2009-08-17,16.914583,2009-08-01
"neva",2009-08-18,16.797916,2009-08-01
"neva",2009-08-19,16.670416,2009-08-01
"neva",2009-08-20,16.514584,2009-08-01
"neva",2009-08-21,16.212917,2009-08-01
"neva",2009-08-22,15.896667,2009-08-01
"neva",2009-08-23,15.695,2009-08-01
"neva",2009-08-24,15.4225,2009-08-01
"neva",2009-08-25,15.025833,2009-08-01
"neva",2009-08-26,14.724167,2009-08-01
"neva",2009-08-27,14.444584,2009-08-01
"neva",2009-08-28,14.390833,2009-08-01
"neva",2009-08-29,14.416667,2009-08-01
"neva",2009-08-30,14.14,2009-08-01
"neva",2009-08-31,14.110416,2009-08-01
"neva",2009-09-01,14.053333,2009-09-01
"neva",2009-09-02,13.908751,2009-09-01
"neva",2009-09-03,13.754167,2009-09-01
"neva",2009-09-04,13.725,2009-09-01
"neva",2009-09-05,13.897917,2009-09-01
"neva",2009-09-06,14.09875,2009-09-01
"neva",2009-09-07,14.075833,2009-09-01
"neva",2009-09-08,13.805,2009-09-01
"neva",2009-09-09,13.5875,2009-09-01
"neva",2009-09-10,13.254167,2009-09-01
"neva",2009-09-11,13.09625,2009-09-01
"neva",2009-09-12,12.8575,2009-09-01
"neva",2009-09-13,12.645833,2009-09-01
"neva",2009-09-14,12.380834,2009-09-01
"neva",2009-09-15,12.341666,2009-09-01
"neva",2009-09-16,12.501667,2009-09-01
"neva",2009-09-17,12.410417,2009-09-01
"neva",2009-09-18,12.39625,2009-09-01
"neva",2009-09-19,12.41,2009-09-01
"neva",2009-09-20,12.199583,2009-09-01
"neva",2009-09-21,11.84,2009-09-01
"neva",2009-09-22,11.71375,2009-09-01
"neva",2009-09-23,11.565416,2009-09-01
"neva",2009-09-24,11.439584,2009-09-01
"neva",2009-09-25,11.06,2009-09-01
"neva",2009-09-26,10.719167,2009-09-01
"neva",2009-09-27,10.550834,2009-09-01
"neva",2009-09-28,10.27,2009-09-01
"neva",2009-09-29,9.955,2009-09-01
"neva",2009-09-30,9.885,2009-09-01
"neva",2009-10-01,9.71625,2009-10-01
"neva",2009-10-02,9.597917,2009-10-01
"neva",2009-10-03,9.507916,2009-10-01
"neva",2009-10-04,9.507083,2009-10-01
"neva",2009-10-05,9.4275,2009-10-01
"neva",2009-10-06,9.409166,2009-10-01
"neva",2009-10-07,9.383333,2009-10-01
"neva",2009-10-08,9.260833,2009-10-01
"neva",2009-10-09,9.32125,2009-10-01
"neva",2009-10-10,9.317083,2009-10-01
"neva",2009-10-11,9.2491665,2009-10-01
"neva",2009-10-12,8.885834,2009-10-01
"neva",2009-10-13,8.2325,2009-10-01
"neva",2009-10-14,7.78,2009-10-01
"neva",2009-10-15,7.7170835,2009-10-01
"neva",2009-10-16,7.835417,2009-10-01
"neva",2009-10-17,7.8133335,2009-10-01
"neva",2009-10-18,7.7804165,2009-10-01
"neva",2009-10-19,7.820833,2009-10-01
"neva",2009-10-20,7.52125,2009-10-01
"neva",2009-10-21,7.5666666,2009-10-01
"neva",2009-10-22,7.52875,2009-10-01
"neva",2009-10-23,7.44375,2009-10-01
"neva",2009-10-24,7.3254166,2009-10-01
"neva",2009-10-25,7.2879167,2009-10-01
"neva",2009-10-26,7.1158333,2009-10-01
"neva",2009-10-27,6.9783335,2009-10-01
"neva",2009-10-28,6.7941666,2009-10-01
"neva",2009-10-29,6.52625,2009-10-01
"neva",2009-10-30,6.25875,2009-10-01
"neva",2009-10-31,6.1358333,2009-10-01
"neva",2009-11-01,6.0644,2009-11-01
"neva",2009-11-02,6.0233335,2009-11-01
"neva",2009-11-03,5.8708334,2009-11-01
"neva",2009-11-04,5.8508334,2009-11-01
"neva",2009-11-05,5.9820833,2009-11-01
"neva",2009-11-06,5.8125,2009-11-01
"neva",2009-11-07,5.7379165,2009-11-01
"neva",2009-11-08,5.619583,2009-11-01
"neva",2009-11-09,5.3337502,2009-11-01
"neva",2009-11-10,5.3458333,2009-11-01
"neva",2009-11-11,5.24375,2009-11-01
"neva",2009-11-12,5.056667,2009-11-01
"neva",2009-11-13,4.8029165,2009-11-01
"neva",2009-11-14,4.755833,2009-11-01
"neva",2009-11-15,4.5754166,2009-11-01
"neva",2009-11-16,4.4341664,2009-11-01
"neva",2009-11-17,4.2933335,2009-11-01
"neva",2009-11-18,4.0075,2009-11-01
"neva",2009-11-19,3.7079167,2009-11-01
"neva",2009-11-20,3.4079165,2009-11-01
"neva",2009-11-21,2.7841666,2009-11-01
"neva",2009-11-22,2.5075,2009-11-01
"neva",2009-11-23,3.09125,2009-11-01
"neva",2009-11-24,3.4833333,2009-11-01
"neva",2009-11-25,3.5575,2009-11-01
"neva",2009-11-26,3.63,2009-11-01
"neva",2009-11-27,3.47125,2009-11-01
"neva",2009-11-28,3.45875,2009-11-01
"neva",2009-11-29,3.4470835,2009-11-01
"neva",2009-11-30,2.93375,2009-11-01
"neva",2009-12-01,3.1470833,2009-12-01
"neva",2009-12-02,3.2745833,2009-12-01
"neva",2009-12-03,2.8641667,2009-12-01
"neva",2009-12-04,2.3854167,2009-12-01
"neva",2009-12-05,2.25875,2009-12-01
"neva",2009-12-06,2.2704167,2009-12-01
"neva",2009-12-07,2.24625,2009-12-01
"neva",2009-12-08,2.2254167,2009-12-01
"neva",2009-12-09,2.2254167,2009-12-01
"neva",2009-12-10,2.2016666,2009-12-01
"neva",2009-12-11,2.1225,2009-12-01
"neva",2009-12-12,1.8670833,2009-12-01
"neva",2009-12-13,1.6925,2009-12-01
"neva",2009-12-14,1.7175,2009-12-01
"neva",2009-12-15,1.4854167,2009-12-01
"neva",2009-12-16,1.4295833,2009-12-01
"neva",2009-12-17,1.5558333,2009-12-01
"neva",2009-12-18,1.4283333,2009-12-01
"neva",2009-12-19,1.5520834,2009-12-01
"neva",2009-12-20,1.57375,2009-12-01
"neva",2009-12-21,1.18875,2009-12-01
"neva",2009-12-22,1.035,2009-12-01
"neva",2009-12-23,0.985,2009-12-01
"neva",2009-12-24,0.97625,2009-12-01
"neva",2009-12-25,1.4241667,2009-12-01
"neva",2009-12-26,2.4445834,2009-12-01
"neva",2009-12-27,2.2333333,2009-12-01
"neva",2009-12-28,1.8854167,2009-12-01
"neva",2009-12-29,1.6366667,2009-12-01
"neva",2009-12-30,1.5466666,2009-12-01
"neva",2009-12-31,1.37875,2009-12-01
"neva",2010-01-01,1.1395833,2010-01-01
"neva",2010-01-02,1.1258333,2010-01-01
"neva",2010-01-03,1.04,2010-01-01
"neva",2010-01-04,0.89208335,2010-01-01
"neva",2010-01-05,0.8904167,2010-01-01
"neva",2010-01-06,0.915,2010-01-01
"neva",2010-01-07,1.0508333,2010-01-01
"neva",2010-01-08,1.2591667,2010-01-01
"neva",2010-01-09,1.4333333,2010-01-01
"neva",2010-01-10,1.9791666,2010-01-01
"neva",2010-01-11,1.77375,2010-01-01
"neva",2010-01-12,1.4508333,2010-01-01
"neva",2010-01-13,1.34375,2010-01-01
"neva",2010-01-14,1.7358333,2010-01-01
"neva",2010-01-15,1.74625,2010-01-01
"neva",2010-01-16,1.7891667,2010-01-01
"neva",2010-01-17,1.7833333,2010-01-01
"neva",2010-01-18,1.5858333,2010-01-01
"neva",2010-01-19,1.4216666,2010-01-01
"neva",2010-01-20,1.4475,2010-01-01
"neva",2010-01-21,1.5533333,2010-01-01
"neva",2010-01-22,1.5754167,2010-01-01
"neva",2010-01-23,1.7029166,2010-01-01
"neva",2010-01-24,1.6908333,2010-01-01
"neva",2010-01-25,1.6504166,2010-01-01
"neva",2010-01-26,1.4858333,2010-01-01
"neva",2010-01-27,1.6208333,2010-01-01
"neva",2010-01-28,1.7125,2010-01-01
"neva",2010-01-29,1.7095833,2010-01-01
"neva",2010-01-30,1.8520833,2010-01-01
"neva",2010-01-31,2.0454166,2010-01-01
"neva",2010-02-01,1.95375,2010-02-01
"neva",2010-02-02,1.9975,2010-02-01
"neva",2010-02-03,1.90625,2010-02-01
"neva",2010-02-04,1.8754166,2010-02-01
"neva",2010-02-05,1.8929167,2010-02-01
"neva",2010-02-06,1.9929167,2010-02-01
"neva",2010-02-07,2.2408333,2010-02-01
"neva",2010-02-08,1.9879167,2010-02-01
"neva",2010-02-09,2.0291667,2010-02-01
"neva",2010-02-10,2.12375,2010-02-01
"neva",2010-02-11,2.2933333,2010-02-01
"neva",2010-02-12,2.13125,2010-02-01
"neva",2010-02-13,2.3866668,2010-02-01
"neva",2010-02-14,2.4616666,2010-02-01
"neva",2010-02-15,2.5483334,2010-02-01
"neva",2010-02-16,2.6241667,2010-02-01
"neva",2010-02-17,2.5391667,2010-02-01
"neva",2010-02-18,2.5575,2010-02-01
"neva",2010-02-19,2.3870833,2010-02-01
"neva",2010-02-20,2.4958334,2010-02-01
"neva",2010-02-21,2.5154166,2010-02-01
"neva",2010-02-22,2.46875,2010-02-01
"neva",2010-02-23,2.7350001,2010-02-01
"neva",2010-02-24,2.8341668,2010-02-01
"neva",2010-02-25,2.8858333,2010-02-01
"neva",2010-02-26,2.9158332,2010-02-01
"neva",2010-02-27,2.9320834,2010-02-01
"neva",2010-02-28,3.03625,2010-02-01
"neva",2010-03-01,3.2808332,2010-03-01
"neva",2010-03-02,3.4454167,2010-03-01
"neva",2010-03-03,3.5616667,2010-03-01
"neva",2010-03-04,3.0933335,2010-03-01
"neva",2010-03-05,2.965,2010-03-01
"neva",2010-03-06,2.77,2010-03-01
"neva",2010-03-07,2.8141668,2010-03-01
"neva",2010-03-08,2.5733333,2010-03-01
"neva",2010-03-09,2.5808332,2010-03-01
"neva",2010-03-10,2.47875,2010-03-01
"neva",2010-03-11,2.4925,2010-03-01
"neva",2010-03-12,1.9979167,2010-03-01
"neva",2010-03-13,2.4945834,2010-03-01
"neva",2010-03-14,2.255909,2010-03-01
"neva",2010-03-15,2.1370833,2010-03-01
"neva",2010-03-16,2.4554167,2010-03-01
"neva",2010-03-17,2.8220832,2010-03-01
"neva",2010-03-18,3.265,2010-03-01
"neva",2010-03-19,4.0591664,2010-03-01
"neva",2010-03-20,3.2920833,2010-03-01
"neva",2010-03-21,3.5879166,2010-03-01
"neva",2010-03-22,3.9233334,2010-03-01
"neva",2010-03-23,4.1291666,2010-03-01
"neva",2010-03-24,3.9824998,2010-03-01
"neva",2010-03-25,3.9991667,2010-03-01
"neva",2010-03-26,4.37875,2010-03-01
"neva",2010-03-27,4.608333,2010-03-01
"neva",2010-03-28,3.7816668,2010-03-01
"neva",2010-03-29,4.04125,2010-03-01
"neva",2010-03-30,4.067917,2010-03-01
"neva",2010-03-31,4.5920835,2010-03-01
"neva",2010-04-01,4.3545833,2010-04-01
"neva",2010-04-02,4.647917,2010-04-01
"neva",2010-04-03,4.6629167,2010-04-01
"neva",2010-04-04,4.415,2010-04-01
"neva",2010-04-05,4.5929165,2010-04-01
"neva",2010-04-06,4.63375,2010-04-01
"neva",2010-04-07,4.44,2010-04-01
"neva",2010-04-08,4.545417,2010-04-01
"neva",2010-04-09,4.3791666,2010-04-01
"neva",2010-04-10,5.0308332,2010-04-01
"neva",2010-04-11,5.2008333,2010-04-01
"neva",2010-04-12,5.3308334,2010-04-01
"neva",2010-04-13,5.3620834,2010-04-01
"neva",2010-04-14,5.542917,2010-04-01
"neva",2010-04-15,5.985,2010-04-01
"neva",2010-04-16,6.3670835,2010-04-01
"neva",2010-04-17,6.6375,2010-04-01
"neva",2010-04-18,6.5095835,2010-04-01
"neva",2010-04-19,6.1875,2010-04-01
"neva",2010-04-20,6.6150002,2010-04-01
"neva",2010-04-21,6.807083,2010-04-01
"neva",2010-04-22,7.1,2010-04-01
"neva",2010-04-23,7.3566666,2010-04-01
"neva",2010-04-24,8.101666,2010-04-01
"neva",2010-04-25,7.69125,2010-04-01
"neva",2010-04-26,7.752917,2010-04-01
"neva",2010-04-27,8.679584,2010-04-01
"neva",2010-04-28,9.047916,2010-04-01
"neva",2010-04-29,9.0325,2010-04-01
"neva",2010-04-30,8.925834,2010-04-01
"neva",2010-05-01,8.490417,2010-05-01
"neva",2010-05-02,8.541667,2010-05-01
"neva",2010-05-03,8.67,2010-05-01
"neva",2010-05-04,9.208334,2010-05-01
"neva",2010-05-05,9.461667,2010-05-01
"neva",2010-05-06,9.785417,2010-05-01
"neva",2010-05-07,10.39625,2010-05-01
"neva",2010-05-08,10.619583,2010-05-01
"neva",2010-05-09,11.112917,2010-05-01
"neva",2010-05-10,11.13375,2010-05-01
"neva",2010-05-11,11.011666,2010-05-01
"neva",2010-05-12,10.745833,2010-05-01
"neva",2010-05-13,10.685833,2010-05-01
"neva",2010-05-14,10.914166,2010-05-01
"neva",2010-05-15,10.849167,2010-05-01
"neva",2010-05-16,11.020417,2010-05-01
"neva",2010-05-17,11.909583,2010-05-01
"neva",2010-05-18,12.344167,2010-05-01
"neva",2010-05-19,12.97125,2010-05-01
"neva",2010-05-20,13.317083,2010-05-01
"neva",2010-05-21,13.044583,2010-05-01
"neva",2010-05-22,12.437917,2010-05-01
"neva",2010-05-23,12.515833,2010-05-01
"neva",2010-05-24,13.140417,2010-05-01
"neva",2010-05-25,14.13625,2010-05-01
"neva",2010-05-26,14.434584,2010-05-01
"neva",2010-05-27,15.777083,2010-05-01
"neva",2010-05-28,16.479166,2010-05-01
"neva",2010-05-29,16.67875,2010-05-01
"neva",2010-05-30,16.181667,2010-05-01
"neva",2010-05-31,16.449583,2010-05-01
"neva",2010-06-01,16.440834,2010-06-01
"neva",2010-06-02,15.956667,2010-06-01
"neva",2010-06-03,15.6137495,2010-06-01
"neva",2010-06-04,15.428333,2010-06-01
"neva",2010-06-05,14.994166,2010-06-01
"neva",2010-06-06,15.13875,2010-06-01
"neva",2010-06-07,15.46,2010-06-01
"neva",2010-06-08,15.336666,2010-06-01
"neva",2010-06-09,15.766666,2010-06-01
"neva",2010-06-10,15.4070835,2010-06-01
"neva",2010-06-11,14.85,2010-06-01
"neva",2010-06-12,14.36875,2010-06-01
"neva",2010-06-13,14.244583,2010-06-01
"neva",2010-06-14,14.025416,2010-06-01
"neva",2010-06-15,13.620833,2010-06-01
"neva",2010-06-16,13.794583,2010-06-01
"neva",2010-06-17,13.909166,2010-06-01
"neva",2010-06-18,13.777917,2010-06-01
"neva",2010-06-19,14.308333,2010-06-01
"neva",2010-06-20,15.271667,2010-06-01
"neva",2010-06-21,15.1925,2010-06-01
"neva",2010-06-22,15.070416,2010-06-01
"neva",2010-06-23,14.8625,2010-06-01
"neva",2010-06-24,14.840417,2010-06-01
"neva",2010-06-25,14.927083,2010-06-01
"neva",2010-06-26,14.652917,2010-06-01
"neva",2010-06-27,14.637083,2010-06-01
"neva",2010-06-28,15.012917,2010-06-01
"neva",2010-06-29,14.650833,2010-06-01
"neva",2010-06-30,13.585,2010-06-01
"neva",2010-07-01,13.195833,2010-07-01
"neva",2010-07-02,13.224167,2010-07-01
"neva",2010-07-03,13.39,2010-07-01
"neva",2010-07-04,13.3725,2010-07-01
"neva",2010-07-05,13.36,2010-07-01
"neva",2010-07-06,13.4054165,2010-07-01
"neva",2010-07-07,14.230416,2010-07-01
"neva",2010-07-08,15.075417,2010-07-01
"neva",2010-07-09,15.277083,2010-07-01
"neva",2010-07-10,15.540833,2010-07-01
"neva",2010-07-11,14.679584,2010-07-01
"neva",2010-07-12,14.487917,2010-07-01
"neva",2010-07-13,14.645,2010-07-01
"neva",2010-07-14,14.419583,2010-07-01
"neva",2010-07-15,14.103333,2010-07-01
"neva",2010-07-16,13.971666,2010-07-01
"neva",2010-07-17,14.131667,2010-07-01
"neva",2010-07-18,14.213333,2010-07-01
"neva",2010-07-19,14.520416,2010-07-01
"neva",2010-07-20,14.5525,2010-07-01
"neva",2010-07-21,14.62375,2010-07-01
"neva",2010-07-22,14.70875,2010-07-01
"neva",2010-07-23,14.484167,2010-07-01
"neva",2010-07-24,14.165,2010-07-01
"neva",2010-07-25,14.27375,2010-07-01
"neva",2010-07-26,14.740833,2010-07-01
"neva",2010-07-27,15.173333,2010-07-01
"neva",2010-07-28,15.565416,2010-07-01
"neva",2010-07-29,15.529167,2010-07-01
"neva",2010-07-30,16.383333,2010-07-01
"neva",2010-07-31,16.767918,2010-07-01
"neva",2010-08-01,16.50375,2010-08-01
"neva",2010-08-02,16.514584,2010-08-01
"neva",2010-08-03,16.960833,2010-08-01
"neva",2010-08-04,17.085417,2010-08-01
"neva",2010-08-05,17.2175,2010-08-01
"neva",2010-08-06,16.972084,2010-08-01
"neva",2010-08-07,16.51875,2010-08-01
"neva",2010-08-08,16.213333,2010-08-01
"neva",2010-08-09,16.138332,2010-08-01
"neva",2010-08-10,16.125416,2010-08-01
"neva",2010-08-11,15.89375,2010-08-01
"neva",2010-08-12,16.260834,2010-08-01
"neva",2010-08-13,16.730417,2010-08-01
"neva",2010-08-14,17.295,2010-08-01
"neva",2010-08-15,18.312084,2010-08-01
"neva",2010-08-16,17.981667,2010-08-01
"neva",2010-08-17,17.545416,2010-08-01
"neva",2010-08-18,16.80875,2010-08-01
"neva",2010-08-19,16.646667,2010-08-01
"neva",2010-08-20,16.47125,2010-08-01
"neva",2010-08-21,16.4575,2010-08-01
"neva",2010-08-22,16.351667,2010-08-01
"neva",2010-08-23,15.81875,2010-08-01
"neva",2010-08-24,15.595417,2010-08-01
"neva",2010-08-25,15.6125,2010-08-01
"neva",2010-08-26,15.51125,2010-08-01
"neva",2010-08-27,15.24875,2010-08-01
"neva",2010-08-28,15.12875,2010-08-01
"neva",2010-08-29,15.114166,2010-08-01
"neva",2010-08-30,15.102917,2010-08-01
"neva",2010-08-31,15.010834,2010-08-01
"neva",2010-09-01,14.9,2010-09-01
"neva",2010-09-02,14.64375,2010-09-01
"neva",2010-09-03,14.552083,2010-09-01
"neva",2010-09-04,14.54125,2010-09-01
"neva",2010-09-05,14.18625,2010-09-01
"neva",2010-09-06,14.423333,2010-09-01
"neva",2010-09-07,14.81,2010-09-01
"neva",2010-09-08,14.68375,2010-09-01
"neva",2010-09-09,14.315416,2010-09-01
"neva",2010-09-10,14.0925,2010-09-01
"neva",2010-09-11,14.210834,2010-09-01
"neva",2010-09-12,14.37625,2010-09-01
"neva",2010-09-13,14.343333,2010-09-01
"neva",2010-09-14,14.21625,2010-09-01
"neva",2010-09-15,14.2325,2010-09-01
"neva",2010-09-16,14.275,2010-09-01
"neva",2010-09-17,14.1775,2010-09-01
"neva",2010-09-18,13.85,2010-09-01
"neva",2010-09-19,13.13375,2010-09-01
"neva",2010-09-20,12.895833,2010-09-01
"neva",2010-09-21,12.674583,2010-09-01
"neva",2010-09-22,12.54375,2010-09-01
"neva",2010-09-23,12.379167,2010-09-01
"neva",2010-09-24,12.027083,2010-09-01
"neva",2010-09-25,11.78625,2010-09-01
"neva",2010-09-26,11.59875,2010-09-01
"neva",2010-09-27,11.485,2010-09-01
"neva",2010-09-28,11.29375,2010-09-01
"neva",2010-09-29,11.190001,2010-09-01
"neva",2010-09-30,11.097917,2010-09-01
"neva",2010-10-01,11.069167,2010-10-01
"neva",2010-10-02,10.8741665,2010-10-01
"neva",2010-10-03,10.697917,2010-10-01
"neva",2010-10-04,10.534583,2010-10-01
"neva",2010-10-05,10.121667,2010-10-01
"neva",2010-10-06,9.8445835,2010-10-01
"neva",2010-10-07,9.65,2010-10-01
"neva",2010-10-08,9.550834,2010-10-01
"neva",2010-10-09,9.41,2010-10-01
"neva",2010-10-10,9.293333,2010-10-01
"neva",2010-10-11,9.21125,2010-10-01
"neva",2010-10-12,9.017083,2010-10-01
"neva",2010-10-13,8.725,2010-10-01
"neva",2010-10-14,8.65875,2010-10-01
"neva",2010-10-15,8.502916,2010-10-01
"neva",2010-10-16,8.383333,2010-10-01
"neva",2010-10-17,8.265834,2010-10-01
"neva",2010-10-18,8.170834,2010-10-01
"neva",2010-10-19,8.050417,2010-10-01
"neva",2010-10-20,7.90375,2010-10-01
"neva",2010-10-21,7.735417,2010-10-01
"neva",2010-10-22,7.54375,2010-10-01
"neva",2010-10-23,7.537083,2010-10-01
"neva",2010-10-24,7.346667,2010-10-01
"neva",2010-10-25,7.29875,2010-10-01
"neva",2010-10-26,7.2579165,2010-10-01
"neva",2010-10-27,7.15875,2010-10-01
"neva",2010-10-28,7.0279164,2010-10-01
"neva",2010-10-29,6.8729167,2010-10-01
"neva",2010-10-30,6.6541667,2010-10-01
"neva",2010-10-31,6.5583334,2010-10-01
"neva",2010-11-01,6.535,2010-11-01
"neva",2010-11-02,6.53375,2010-11-01
"neva",2010-11-03,6.49875,2010-11-01
"neva",2010-11-04,6.4591665,2010-11-01
"neva",2010-11-05,6.3258333,2010-11-01
"neva",2010-11-06,6.2433333,2010-11-01
"neva",2010-11-07,6.19,2010-11-01
"neva",2010-11-08,6.002917,2010-11-01
"neva",2010-11-09,5.8483334,2010-11-01
"neva",2010-11-10,5.849167,2010-11-01
"neva",2010-11-11,5.829583,2010-11-01
"neva",2010-11-12,5.8133335,2010-11-01
"neva",2010-11-13,5.8704166,2010-11-01
"neva",2010-11-14,5.7491665,2010-11-01
"neva",2010-11-15,5.52625,2010-11-01
"neva",2010-11-16,5.19375,2010-11-01
"neva",2010-11-17,4.465417,2010-11-01
"neva",2010-11-18,4.3333335,2010-11-01
"neva",2010-11-19,4.0104165,2010-11-01
"neva",2010-11-20,3.8058333,2010-11-01
"neva",2010-11-21,3.6995833,2010-11-01
"neva",2010-11-22,3.26,2010-11-01
"neva",2010-11-23,3.01125,2010-11-01
"neva",2010-11-24,3.2316666,2010-11-01
"neva",2010-11-25,3.3316667,2010-11-01
"neva",2010-11-26,2.6,2010-11-01
"neva",2010-11-27,2.6104167,2010-11-01
"neva",2010-11-28,2.6529167,2010-11-01
"neva",2010-11-29,3.4133334,2010-11-01
"neva",2010-11-30,3.3433332,2010-11-01
"neva",2010-12-01,2.4683332,2010-12-01
